28.990591,-10.064154
28.99955573,-10.05686247
29.00877086,-10.05474612
29.01403295,-10.04591348
29.01535346,-10.03972021
28.990591,-10.064154
28.99412576,-10.06256531
28.99604962,-10.05589638
28.99607752,-10.05226303
28.99837827,-10.04588925
28.990592,-10.064155
28.9970807,-10.05720368
29.00415424,-10.05191942
29.00700479,-10.04445456
29.01243095,-10.03807913
28.990591,-10.064154
28.99924269,-10.05458572
29.00079007,-10.05020489
29.00358956,-10.04123921
29.01034497,-10.0422037
28.990592,-10.064156
28.99768878,-10.06008141
29.00086924,-10.05222364
29.01084607,-10.04805677
29.0161516,-10.0464736
28.990591,-10.064154
28.9929804,-10.06070439
28.99873674,-10.05917769
29.00207878,-10.05150024
29.00765639,-10.04157581
28.990592,-10.064154
28.9915168,-10.05970695
28.99849711,-10.05037248
29.00220388,-10.04466718
29.00920305,-10.0401809
28.990593,-10.064156
28.99076662,-10.05900389
28.99437988,-10.05798225
28.99896591,-10.05588583
29.00755484,-10.05307003
28.990592,-10.064156
28.99501737,-10.05642618
29.00375495,-10.05451413
29.00673298,-10.04664717
29.01004666,-10.04622062
28.99059,-10.064167
28.99469824,-10.05610263
28.99487164,-10.05220897
29.00191421,-10.04236035
29.00408143,-10.03542399
28.990589,-10.064165
28.99447042,-10.06475222
28.99374708,-10.06427995
29.00334979,-10.0585624
29.00983278,-10.05046163
28.990587,-10.064168
28.99698989,-10.05893495
29.00247342,-10.05884861
29.00686569,-10.05725769
29.01538974,-10.0475322
28.990586,-10.06417
28.99508544,-10.0633092
28.99754729,-10.06159627
29.00294378,-10.0622813
29.00458796,-10.06219842
28.990587,-10.064169
28.9913149,-10.06151423
28.99956586,-10.05514816
29.00067342,-10.0518005
29.00182202,-10.04449548
28.990587,-10.064169
28.99566312,-10.0547714
29.00441134,-10.05124045
29.00826637,-10.04287879
29.01386425,-10.04195283
28.990586,-10.064172
28.99127508,-10.05950567
28.99504859,-10.04990545
29.00396877,-10.04270341
29.01113407,-10.03324999
28.990584,-10.064172
28.99757784,-10.05979789
29.00184592,-10.05447923
29.00251384,-10.04876245
29.00730905,-10.04269663
28.990586,-10.064172
